ID;COTIS
300001;303.774658203125
300002;205.46473693847656
300003;265.092041015625
300004;353.660400390625
300005;314.8083801269531
300006;362.27484130859375
300007;477.2976989746094
300008;178.4480438232422
300009;536.429931640625
300010;455.466064453125
300011;279.5583801269531
300012;344.9759826660156
300013;242.24488830566406
300014;227.7713623046875
300015;373.9440002441406
300016;189.5481719970703
300017;275.2685546875
300018;483.60418701171875
300019;313.840576171875
300020;554.0458374023438
300021;215.364013671875
300022;408.36981201171875
300023;421.2370300292969
300024;354.89581298828125
300025;297.6591796875
300026;221.60765075683594
300027;280.0189208984375
300028;389.4271545410156
300029;245.0207061767578
300030;222.70010375976562
300031;399.9975280761719
300032;478.0413513183594
300033;246.57720947265625
300034;395.43206787109375
300035;346.9753112792969
300036;307.7463073730469
300037;168.88629150390625
300038;345.1337890625
300039;232.2579803466797
300040;196.51060485839844
300041;308.3127746582031
300042;523.2569580078125
300043;271.1990051269531
300044;422.12335205078125
300045;253.4154815673828
300046;296.9589538574219
300047;281.7293701171875
300048;231.0678253173828
300049;393.2763671875
300050;228.9031524658203
300051;306.2870178222656
300052;260.2945251464844
300053;284.69915771484375
300054;329.5716857910156
300055;292.94464111328125
300056;372.31494140625
300057;283.37060546875
300058;427.62579345703125
300059;304.1090087890625
300060;255.20973205566406
300061;373.7801818847656
300062;214.0232391357422
300063;155.6729278564453
300064;294.137451171875
300065;326.5902404785156
300066;216.004638671875
300067;457.3232727050781
300068;460.6339416503906
300069;385.2160949707031
300070;291.3155212402344
300071;206.07955932617188
300072;303.9822998046875
300073;267.10394287109375
300074;476.2028503417969
300075;364.4454650878906
300076;340.32684326171875
300077;373.9192199707031
300078;308.03857421875
300079;287.638671875
300080;235.3909912109375
300081;188.65475463867188
300082;286.860107421875
300083;274.5794372558594
300084;325.6806335449219
300085;228.13787841796875
300086;246.47305297851562
300087;317.8163146972656
300088;279.1580810546875
300089;371.8231506347656
300090;232.91976928710938
300091;344.36181640625
300092;240.81942749023438
300093;156.66908264160156
300094;395.5274963378906
300095;236.4630889892578
300096;438.0481262207031
300097;225.1512451171875
300098;527.9779052734375
300099;394.71185302734375
300100;274.13970947265625
300101;284.6899108886719
300102;263.9296569824219
300103;517.1586303710938
300104;297.4660339355469
300105;253.1392822265625
300106;302.414794921875
300107;298.66461181640625
300108;292.0873718261719
300109;253.715576171875
300110;496.0132141113281
300111;475.7943115234375
300112;322.47198486328125
300113;326.13006591796875
300114;340.8403625488281
300115;412.55377197265625
300116;263.9273986816406
300117;252.63185119628906
300118;543.1609497070312
300119;266.8454895019531
300120;217.3268585205078
300121;251.1746063232422
300122;470.9534912109375
300123;247.97384643554688
300124;454.576904296875
300125;260.7478332519531
300126;314.0533142089844
300127;365.9673156738281
300128;259.4347229003906
300129;191.39706420898438
300130;296.4923400878906
300131;258.7264404296875
300132;282.84210205078125
300133;169.6488800048828
300134;327.0083312988281
300135;290.04217529296875
300136;210.81776428222656
300137;208.65794372558594
300138;270.2002868652344
