ID;COTIS
300001;298.7094303798504
300002;208.95974705327143
300003;262.9730989392725
300004;351.2255453735121
300005;308.9117600027756
300006;362.6295507639917
300007;477.2762007742985
300008;179.67502541241976
300009;532.8300671272583
300010;458.5512009202813
300011;278.09582779561816
300012;341.8674582091246
300013;242.77837176959702
300014;228.06469416144674
300015;367.8317011258575
300016;185.24851609037844
300017;274.0940876209149
300018;482.0284396400417
300019;310.0123152575401
300020;538.8485737053423
300021;215.34282261314763
300022;407.37276712646695
300023;419.293938018514
300024;352.0189291383034
300025;302.01228179076696
300026;224.45133812198435
300027;276.65790740311337
300028;379.95712896751365
300029;239.79295406271507
300030;219.76257400869656
300031;398.8311275844593
300032;478.0380130103065
300033;246.45172854395915
300034;389.3673307185364
300035;345.4761408927616
300036;302.1204895098747
300037;169.450443886032
300038;342.9457881439909
300039;226.02780399107175
300040;197.98607403587633
300041;308.57981851696354
300042;518.7431622934415
300043;268.13910545352405
300044;429.7100702505236
300045;249.36580597041714
300046;303.01696906470755
300047;277.282542082949
300048;230.54348047603818
300049;389.5057904095749
300050;235.61472460276053
300051;311.30190390160067
300052;270.4496050040908
300053;285.2338040693316
300054;334.6117693180742
300055;296.4142459108638
300056;402.3150079985256
300057;290.68354056793373
300058;431.8360207328448
300059;310.06819678634747
300060;254.8312152009028
300061;376.24644759358125
300062;217.7531597939545
300063;154.4514070790557
300064;302.4322211142959
300065;320.80934832817
300066;211.41428987381457
300067;462.4781136615829
300068;466.7760136429523
300069;382.025766301541
300070;294.8055630931433
300071;207.0714737862257
300072;302.58874902526435
300073;274.0366691139819
300074;479.8484125461187
300075;366.27321858397863
300076;344.0869431607545
300077;373.18051307264335
300078;305.67428205299177
300079;293.9090165139049
300080;238.5497111607036
300081;186.9394726281277
300082;281.73703656510054
300083;272.5867023731792
300084;322.3784019454466
300085;228.26468278778054
300086;248.53347408750975
300087;314.6552074294441
300088;277.9432858154823
300089;370.2664735122308
300090;237.982442812489
300091;351.21373890566986
300092;245.85604899893545
300093;157.38882589967756
300094;392.9950010552306
300095;232.15681867103328
300096;436.18860762625195
300097;225.21455103497962
300098;527.4194224898736
300099;389.6436141499213
300100;267.793755427095
300101;289.56986875181093
300102;262.5526842571283
300103;522.7302411608814
300104;295.8479772115518
300105;252.0262405736278
300106;301.85843735813273
300107;299.6238977149774
300108;291.46574756332205
300109;254.3162832972061
300110;499.139405116646
300111;481.9539325428315
300112;320.8849126116565
300113;327.0356203002714
300114;338.04242882815373
300115;417.7533082828338
300116;261.6053245020242
300117;252.617398388264
300118;548.6300273546453
300119;261.3702247510633
300120;218.53864115732304
300121;250.24157810951775
300122;472.7663311323286
300123;252.14277048792363
300124;454.77773116426494
300125;262.815793328522
300126;313.67056621960097
300127;362.42605936249487
300128;258.39598417376305
300129;192.51146358655754
300130;295.0595058535127
300131;259.0114813296519
300132;279.76849641198567
300133;167.88061373771535
300134;327.8066929089731
300135;289.3809190243873
300136;209.96752889654556
300137;208.1502674264708
300138;269.28423297495834
300139;277.1310722550889
300140;261.2927498283661
300141;481.2972607855575
300142;259.3692343155386
300143;270.882820055369
300144;275.50069292498216
300145;287.673975412807
300146;441.5945495436306
300147;202.64232597207675
300148;394.9974356514362
300149;390.0457743034396
300150;187.133053278424
300151;384.4279223102234
300152;317.9788476802081
300153;393.63582735884086
300154;283.1820994262333
300155;351.05918847040425
300156;299.72255680723305
300157;373.9713135394204
300158;184.9159238835042
300159;289.8945152124868
300160;218.65046775595985
300161;320.6152057836409
300162;279.69993136243846
300163;296.6022486125603
300164;396.3977393854362
300165;393.6716228307985
300166;237.2126620942309
300167;257.51127711421316
300168;283.67180343275817
300169;287.4194900489292
300170;209.48904351516327
300171;267.62539398495767
300172;302.98247488707943
300173;360.3214759812253
300174;194.63300487467995
300175;323.2611582516495
300176;456.90390285572295
300177;565.1973746115385
300178;312.8269889082448
300179;171.73025321065387
300180;246.72799184747976
300181;266.20756377864086
300182;251.07887726215444
300183;238.06979945069148
300184;188.71523663959024
300185;276.61833812166776
300186;244.31684415162562
300187;147.89441336907322
300188;260.68791499120186
300189;343.64672834753856
300190;239.2249098230098
300191;341.38758532193594
300192;451.97848118717235
300193;347.73857301624685
300194;284.55925504591323
300195;252.48777532972295
300196;285.45359604339137
300197;377.35821488672514
300198;192.4302448675964
300199;193.94444315090468
300200;581.0521595242916
300201;490.67320269652697
300202;381.4283081638078
300203;360.8413632019915
300204;298.6549998334282
300205;257.36708771478686
300206;235.1485107139168
300207;420.6584150889915
300208;171.02080964534264
300209;248.3800550868918
300210;187.01949936443518
300211;168.79891473530537
300212;235.86552280630022
300213;446.1301391048276
300214;482.03289459854466
300215;205.95028724316975
300216;237.13196247978655
300217;234.3044277943986
300218;274.1047074180782
300219;339.9494324431344
300220;290.6364617647989
300221;425.14938972607445
300222;463.9997239107972
300223;240.7275385488357
300224;255.36454252447427
300225;300.0840903466979
300226;174.94532637341644
300227;281.3179853495836
300228;262.1997640377847
300229;318.7538723399292
300230;303.9423363712774
300231;349.89023123028835
300232;263.02992445887514
300233;286.2127447527649
300234;326.32782304862076
300235;279.83441353116115
300236;240.3318073911597
300237;342.4461025031434
300238;567.8234183514555
300239;232.31628256913137
300240;324.36887518983946
300241;248.84757603150615
300242;240.73699085821426
300243;248.47619367916187
300244;388.6043342616291
300245;200.35455248839676
300246;605.9166542689409
300247;277.0748860037047
300248;293.4332997093539
300249;275.40382106857606
300250;325.62377175847905
300251;281.93412206354486
300252;259.23002474936067
300253;185.62511008436047
300254;295.7123313929394
300255;313.90758634625274
300256;260.3045729320169
300257;348.04595388105093
300258;380.5577855145819
300259;304.4377612237714
300260;261.3699332395305
300261;217.59988877297926
300262;208.81224399133316
300263;331.84318777166567
300264;245.03892875934258
300265;293.1418621306899
300266;238.84884653137053
300267;352.53772150995036
300268;294.22005415719
300269;385.1628281796526
300270;263.5201642022599
300271;397.52359340538413
300272;223.1843404054048
300273;404.64681861639764
300274;265.00138365099565
300275;272.8623891056866
300276;397.02170502498376
300277;393.03341192524664
300278;380.2120588982258
300279;323.92940281443
300280;321.4698318437063
300281;333.805243616422
300282;282.1612710428322
300283;332.90705537487696
300284;325.40848543255214
300285;280.8184827780885
300286;411.26547287120457
300287;320.30989236502234
300288;245.22827274511755
300289;326.4123511559096
300290;290.3791549777865
300291;374.24755792334486
300292;280.25590833567475
300293;393.7900941962947
300294;434.2860133274742
300295;332.9269442042071
300296;382.5834678806905
300297;330.4147912040916
300298;224.3449136755305
300299;368.6891530020491
300300;432.57731052450964
300301;484.38963112372886
300302;534.8572153394307
300303;306.68895322795527
300304;409.1144853714713
300305;566.089685788554
300306;586.4677480192646
300307;316.42450265563855
300308;286.8835127027652
300309;306.89450354201136
300310;392.58310326101787
300311;376.3782035307577
300312;316.4335955992282
300313;420.1310332956734
300314;332.5372032574067
300315;279.27061552070916
300316;297.0568525326986
300317;432.186258769523
300318;245.75486571066892
300319;464.8356398135997
300320;401.9021164810203
300321;390.9805508782698
300322;381.401922663244
300323;448.5894763655184
300324;350.1012193130282
300325;391.50558550838485
300326;185.6546633101786
300327;298.8096393453334
300328;347.0843912485423
300329;277.38385911932755
300330;234.7343328812827
300331;262.1281273435452
300332;529.8233079044179
300333;437.2069432751688
300334;633.1901524134864
300335;267.18283692333614
300336;693.9622844298532
300337;584.5192197215101
300338;308.04180562208893
300339;275.39459525131815
300340;373.3971650832205
300341;307.9900846916794
300342;246.8610860411721
300343;211.21782425761245
300344;480.742598005605
300345;406.3545012946135
300346;191.87382135833943
300347;365.5077841794098
300348;223.8651055072403
300349;257.2438098349766
300350;319.5308493535157
300351;201.46455995261095
300352;427.38739719949496
300353;423.6947956756763
300354;226.6265685636892
300355;318.77086647104716
300356;238.1693872784891
300357;237.77478582350972
300358;309.68393503630415
300359;240.77901222296833
300360;371.9923920436171
300361;325.1965121950844
300362;268.5045889132191
300363;248.62009149843118
300364;247.17250909089418
300365;418.27235669957867
300366;443.6143903885659
300367;258.8494559494462
300368;218.976165391658
300369;435.66832837928246
300370;416.9628324052464
300371;420.3684627904123
300372;448.65827223717486
300373;315.1254382908266
300374;274.44979205424767
300375;356.0749461288368
300376;349.8425676150025
300377;487.3911457471459
300378;265.6731701703991
300379;226.61279302685256
300380;254.24896986808957
300381;414.2527640017138
300382;521.9764463525073
300383;198.42295551702915
300384;200.96394196483712
300385;282.3939742116194
300386;341.3539048050765
300387;230.18576535841166
300388;287.1574534158325
300389;266.6535096946343
300390;257.2301151680868
300391;292.8909518066772
300392;337.5000090680397
300393;362.6406002596279
300394;365.4796065867556
300395;267.0467435282035
300396;244.24265099947357
300397;334.75965269546424
300398;389.0573912172188
300399;337.9837499848362
300400;367.416655757346
300401;398.009372437292
300402;279.8308626204091
300403;231.97128228348453
300404;305.4642569869365
300405;242.1993373105267
300406;756.9103844712369
300407;433.7417718917513
300408;379.1114855564113
300409;247.26962248894299
300410;342.09475689796756
300411;266.89463302237687
300412;417.38651087856164
300413;281.4551596459916
300414;243.28529857771096
300415;435.6393555839921
300416;364.43295772997504
300417;267.6478428067515
300418;255.76322591652072
300419;434.5600083596775
300420;324.79289565468855
300421;333.76409205633627
300422;385.1830691509295
300423;395.87439744191124
300424;344.040423687919
300425;273.3859879217322
300426;267.0356221971557
300427;288.76088889333147
300428;602.1095249128642
300429;457.2042273115422
300430;364.8646165573737
300431;462.89596224963793
300432;233.43936327520038
300433;359.5338334689513
300434;318.72930143173323
300435;223.4121911401465
300436;264.56092015573336
300437;428.888886042469
300438;434.1829664403311
300439;414.64835625972677
300440;214.40800877915473
300441;242.3313458451034
300442;196.9427106966279
300443;348.37262410554877
300444;340.6289137811355
300445;305.2448803249922
300446;378.12485302091545
300447;363.41919007868495
300448;206.4553276829274
300449;284.4393925177235
300450;275.66645560771127
300451;333.33440164626654
300452;441.41318326820766
300453;321.0874936679858
300454;433.9578360652072
300455;376.71319850113656
300456;195.72559881427094
300457;318.79561639942665
300458;270.5602030056097
300459;344.8900230685569
300460;284.0018147857597
300461;214.47627758540398
300462;220.77818313908654
300463;319.95728570282324
300464;245.10468740453726
300465;211.5513599747717
300466;384.86313295043453
300467;268.52014636520033
300468;274.2952469993509
300469;575.5130833165844
300470;281.47712880290317
300471;270.1635829262982
300472;303.24153825471274
300473;337.6147044979939
300474;310.45614194482596
300475;249.96568575362318
300476;331.9696586083962
300477;266.9943676926795
300478;240.11032809643527
300479;280.2720737688602
300480;328.37514247417806
300481;260.22275312007594
300482;301.19094362300274
300483;378.185250624844
300484;213.36860492974662
300485;290.76298838367
300486;200.0027889842744
300487;455.92376373666986
300488;383.55542603500754
300489;302.8897126427448
300490;218.5149627811682
300491;284.2216347410508
300492;323.1825779803462
300493;372.4557056373267
300494;217.96469102394892
300495;554.0709824064791
300496;321.53530245405017
300497;332.478110874533
300498;279.25817523029036
300499;263.60644263362826
300500;222.49014269667623
300501;284.2952081715257
300502;307.1245149711862
300503;348.5529499033454
300504;256.1883615712771
300505;371.15158585781825
300506;344.295318952091
300507;206.1089845891009
300508;291.60523443610265
300509;212.88278462420274
300510;292.95813053509136
300511;294.81620153430396
300512;227.17242150942113
300513;489.2145399177487
300514;282.9247543387926
300515;248.895733972415
300516;266.4397358528092
300517;268.48810082577097
300518;308.566908129315
300519;311.6204141594087
300520;278.3855123600745
300521;225.62072776616984
300522;286.61793740017686
300523;303.6643522400443
300524;278.43528735260696
300525;332.4545054731343
300526;355.8476285145103
300527;269.64822338231494
300528;296.2050054711983
300529;870.5788051035679
300530;543.4210620278449
300531;263.75943519748984
300532;644.591546867735
300533;310.27689347420323
300534;259.8102792143534
300535;343.6109391775751
300536;324.54598768116267
300537;403.95584901586733
300538;266.8992334202227
300539;297.2603203030975
300540;258.1002091284004
300541;252.29617910248177
300542;331.74235174490394
300543;240.58682357111215
300544;484.304081498116
300545;397.9678202172025
300546;511.7483741895127
300547;384.36593514483735
300548;391.16593149724486
300549;458.4798317068173
300550;249.84357701179908
300551;280.94253251428535
300552;296.49777129711816
300553;489.88982471113684
300554;409.68092462001334
300555;368.0621065424792
300556;571.9313966495619
300557;461.9257073032378
300558;563.5794445330878
300559;287.2062459148376
300560;482.16793503583204
300561;341.1627040806439
300562;523.5375142042556
300563;305.06997816597107
300564;463.5952360300013
300565;310.74828942335756
300566;408.23321790014137
300567;278.43037690109634
300568;540.7644469105223
300569;297.64243061307565
300570;426.27047346389077
300571;270.5624420575669
300572;526.7260930697739
300573;609.3600388820322
300574;280.5831147054653
300575;364.88414165101995
300576;421.5781040429475
300577;500.0014851651645
300578;494.74730443949665
300579;447.90702083480585
300580;489.9196500019511
300581;512.9448157037895
300582;448.99963264837055
300583;534.2409093257119
300584;302.0187650409551
300585;324.6486557832849
300586;257.89159567241046
300587;474.42859399646494
300588;271.7084796846751
300589;220.53363724697377
300590;229.72785144636006
300591;260.24200981906444
300592;289.081448175349
300593;314.5537563811538
300594;521.3192500959448
300595;263.97250334770507
300596;254.48087069759308
300597;232.5893331672907
300598;354.2305882619561
300599;296.61348869074936
300600;309.5114393878365
300601;368.33976272219803
300602;301.2828790427306
300603;872.8635911263794
300604;307.1729964574355
300605;428.2151235735618
300606;547.14696668298
300607;315.3783029319207
300608;363.8666006945985
300609;424.22771076058604
300610;271.75771381077897
300611;263.16587256018073
300612;336.4425460247212
300613;426.096160092902
300614;578.6311693963848
300615;436.2491874049777
300616;298.16201338353653
300617;518.5461070902394
300618;277.8952092274348
300619;305.98185815117597
300620;462.94785582778405
300621;468.2476171262309
300622;497.65411745914383
300623;502.8468069130813
300624;282.7645198000597
300625;381.1586320545594
300626;390.23299093535934
300627;295.3624144938321
300628;411.7079032332799
300629;411.544993572416
300630;372.6781125067742
300631;446.1917002191444
300632;462.3792942269505
300633;263.04598864227
300634;276.00359397893635
300635;308.07055707526496
300636;462.26489865025314
300637;527.3458553160887
300638;516.626322018332
300639;353.63786010680934
300640;425.7786134892218
300641;354.3287225210756
300642;250.77098413000869
300643;344.9904147264418
300644;530.9492057441008
300645;258.192939194023
300646;275.1639667862197
300647;487.5242770339419
300648;280.66871437974794
300649;301.6730456312324
300650;270.3234480697107
300651;446.7317066582999
300652;661.7609978102081
300653;379.1414417086168
300654;456.49596785500006
300655;287.39914874520184
300656;320.46366263740447
300657;255.67790048162
300658;324.48934509582284
300659;339.57232596320034
300660;268.8180039223322
300661;359.2182042896878
300662;596.0613746826147
300663;435.4073211380453
300664;313.81157194061797
300665;342.5687185410785
300666;490.8149921773441
300667;194.38270769294112
300668;420.1982828811844
300669;374.7460467229417
300670;538.0445816928775
300671;717.72246938681
300672;495.81808380134976
300673;318.37304877516146
300674;475.147239709347
300675;434.19594564447584
300676;288.190488171639
300677;481.417058710229
300678;471.3334498379378
300679;250.48280335585895
300680;267.91933494717347
300681;640.0428902442661
300682;224.7999888098273
300683;243.10204812857333
300684;538.0710768377197
300685;297.0357910257635
300686;233.3350536214915
300687;237.58053779482836
300688;535.4758373587276
300689;313.85238405107117
300690;237.16055534358708
300691;312.8838389224788
300692;268.38917833214356
300693;296.58282103921636
300694;444.2178258669636
300695;357.06611238925984
300696;654.8996842884284
300697;342.1469299201189
300698;276.13659353022075
300699;263.1462109237571
300700;557.6018968933407
300701;278.25729547999737
300702;230.8394275226379
300703;330.8924876770725
300704;314.4459714789159
300705;309.9200474340265
300706;240.19570908900687
300707;315.4369775527361
300708;338.9528347598373
300709;275.04670129873483
300710;189.39975324260953
300711;326.50636597314
300712;268.0609519825949
300713;403.27980991609576
300714;311.5049835600501
300715;318.47178778264816
300716;537.4068341593371
300717;369.13794764446413
300718;166.70579423527812
300719;279.22997509282607
300720;413.0365716070177
300721;528.5404643551428
300722;311.97121121973294
300723;617.5518155707061
300724;485.60744106734364
300725;399.99871512484674
300726;386.9453019149058
300727;293.6842277669012
300728;394.603583281416
300729;140.38996247078683
300730;235.91657754121377
300731;295.548625738051
300732;367.15803639080093
300733;272.65290240148096
300734;311.06117073865346
300735;259.7585853566278
300736;310.2873857051534
300737;197.49044898860583
300738;238.98534432115645
300739;241.15395072778145
300740;281.65013645652
300741;474.28780164998307
300742;389.9613472765481
300743;223.68117191473178
300744;405.96409494891464
300745;326.03292456696516
300746;318.2872972819094
300747;337.1091261432984
300748;473.5601546660926
300749;226.9790859082253
300750;304.030346987109
300751;266.81444076559774
300752;242.68321722333886
300753;394.6638756569044
300754;324.9833304927932
300755;493.5731603574259
300756;308.04927930460417
300757;373.61143295781136
