ID;COTIS
300001;300.08056640625
300002;210.01309204101562
300003;264.3529968261719
300004;347.74884033203125
300005;308.3167724609375
300006;363.3585205078125
300007;484.8105773925781
300008;178.72412109375
300009;535.4659423828125
300010;464.7656555175781
300011;275.2298583984375
300012;345.47711181640625
300013;241.6671142578125
300014;230.1397705078125
300015;364.851806640625
300016;181.41712951660156
300017;270.4453430175781
300018;469.41839599609375
300019;309.9024353027344
300020;559.4725341796875
300021;213.6451416015625
300022;406.4068298339844
300023;417.4165954589844
300024;350.68939208984375
300025;300.7347717285156
300026;222.87550354003906
300027;274.1411437988281
300028;376.39935302734375
300029;237.8921661376953
300030;220.4921417236328
300031;394.8926086425781
300032;477.5157775878906
300033;249.9835662841797
300034;384.808349609375
300035;345.2882080078125
300036;300.4055480957031
300037;170.2196502685547
300038;346.6944885253906
300039;226.43927001953125
300040;197.5309600830078
300041;313.3763732910156
300042;515.8557739257812
300043;267.0696716308594
300044;435.3114318847656
300045;246.46246337890625
300046;307.35662841796875
300047;276.663330078125
300048;230.2173614501953
300049;388.757568359375
300050;232.0725555419922
300051;312.6212158203125
300052;275.93341064453125
300053;282.4818420410156
300054;331.8074951171875
300055;292.27459716796875
300056;420.62725830078125
300057;295.84722900390625
300058;434.6487121582031
300059;311.7075500488281
300060;255.7791290283203
300061;380.0853271484375
300062;218.99346923828125
300063;157.2443084716797
300064;306.9515075683594
300065;319.3597717285156
300066;215.05091857910156
300067;467.4093017578125
300068;473.58648681640625
300069;380.3168640136719
300070;300.7463684082031
300071;209.35108947753906
300072;305.9026794433594
300073;271.6543273925781
300074;479.5374450683594
300075;367.5198669433594
300076;350.6597900390625
300077;377.7350769042969
300078;303.3545837402344
300079;293.94622802734375
300080;240.53836059570312
300081;184.81460571289062
300082;281.53717041015625
300083;274.583740234375
300084;327.17242431640625
300085;229.28125
300086;249.4319305419922
300087;310.1259460449219
300088;277.7662658691406
300089;364.8304138183594
300090;242.00753784179688
300091;359.7935485839844
300092;252.56753540039062
300093;160.39920043945312
300094;387.0600891113281
300095;231.26304626464844
300096;440.1800842285156
300097;225.77822875976562
300098;532.2589111328125
300099;394.51409912109375
300100;260.6944885253906
300101;290.1998596191406
300102;255.37075805664062
300103;521.2313842773438
300104;296.6320495605469
300105;251.94204711914062
300106;304.8419189453125
300107;302.122802734375
300108;291.2169189453125
300109;254.68902587890625
300110;502.77813720703125
300111;480.8912048339844
300112;320.34613037109375
300113;329.0544128417969
300114;337.2095031738281
300115;427.4125671386719
300116;258.8691101074219
300117;255.7058563232422
300118;546.7816162109375
300119;259.2484436035156
300120;217.09422302246094
300121;249.53363037109375
300122;476.5726623535156
300123;259.2242126464844
300124;447.17950439453125
300125;269.200927734375
300126;315.1796569824219
300127;356.0384216308594
300128;260.0702209472656
300129;192.40159606933594
300130;292.74871826171875
300131;259.506103515625
300132;276.2256774902344
300133;168.04556274414062
300134;328.9946594238281
300135;284.8591003417969
300136;205.93545532226562
300137;210.3179473876953
300138;270.4617004394531
300139;274.9765319824219
300140;256.9910583496094
300141;480.6443176269531
300142;260.2354736328125
300143;272.3586120605469
300144;279.6818542480469
300145;289.7753601074219
300146;440.505126953125
300147;204.6157989501953
300148;396.57769775390625
300149;393.41082763671875
300150;187.45648193359375
300151;396.6037902832031
300152;309.8093566894531
300153;393.9790954589844
300154;283.0601501464844
300155;356.16131591796875
300156;303.61016845703125
300157;371.6609802246094
300158;183.72531127929688
300159;290.31378173828125
300160;216.18724060058594
300161;320.1407470703125
300162;279.2063903808594
300163;294.2997741699219
300164;385.0805358886719
300165;395.73858642578125
300166;236.071044921875
300167;255.55227661132812
300168;282.91400146484375
300169;286.721435546875
300170;210.95120239257812
300171;267.9581298828125
300172;311.1567687988281
300173;361.9540100097656
300174;190.69798278808594
300175;322.39404296875
300176;455.8547668457031
300177;565.2789916992188
300178;316.0335388183594
300179;169.78329467773438
300180;248.45330810546875
300181;270.9442138671875
300182;252.7989959716797
300183;237.54360961914062
300184;192.32281494140625
300185;279.61956787109375
300186;242.6396942138672
300187;144.87371826171875
300188;262.4632873535156
300189;343.7685546875
300190;239.09239196777344
300191;343.4990234375
300192;443.8173828125
300193;347.2860107421875
300194;281.3768005371094
300195;250.71282958984375
300196;283.6217956542969
300197;376.280029296875
300198;192.2662353515625
300199;194.5483856201172
300200;580.7255859375
300201;476.0396423339844
300202;382.6251525878906
300203;364.9255676269531
300204;305.83837890625
300205;256.8581237792969
300206;234.96775817871094
300207;419.6083984375
300208;171.20062255859375
300209;250.4775390625
300210;186.2361602783203
300211;168.15760803222656
300212;237.06211853027344
300213;446.968017578125
300214;484.5921630859375
300215;204.37242126464844
300216;240.68728637695312
300217;233.8516845703125
300218;275.2176513671875
300219;338.3001708984375
300220;291.00689697265625
300221;428.0517883300781
300222;468.1820068359375
300223;240.47702026367188
300224;255.35263061523438
300225;294.0574035644531
300226;177.91159057617188
300227;283.094970703125
300228;262.0803527832031
300229;320.204833984375
300230;303.305419921875
300231;349.76904296875
300232;255.29270935058594
300233;282.38568115234375
300234;322.8453674316406
300235;277.84271240234375
300236;250.56008911132812
300237;342.220703125
300238;570.7476196289062
300239;236.3018035888672
300240;322.98272705078125
300241;249.4771270751953
300242;246.57766723632812
300243;246.67152404785156
300244;391.9131164550781
300245;200.57589721679688
300246;614.6575317382812
300247;276.0372619628906
300248;293.9202880859375
300249;278.1319274902344
300250;320.465576171875
300251;285.6014404296875
300252;254.3070068359375
300253;187.46380615234375
300254;297.33953857421875
300255;308.5279541015625
300256;259.3047180175781
300257;350.3582763671875
300258;379.7398681640625
300259;307.0933837890625
300260;258.1191711425781
300261;217.86524963378906
300262;211.80410766601562
300263;338.2950134277344
300264;246.9105224609375
300265;291.9800109863281
300266;233.23974609375
300267;354.24200439453125
300268;298.1641540527344
300269;386.2881164550781
300270;260.4682312011719
300271;396.32061767578125
300272;220.64443969726562
300273;397.3771057128906
300274;265.41522216796875
300275;275.05889892578125
300276;397.5732421875
300277;400.2530212402344
300278;387.15350341796875
300279;322.284912109375
300280;326.0146789550781
300281;338.39227294921875
300282;284.3722839355469
300283;337.9588623046875
300284;325.7947998046875
300285;280.7376708984375
300286;425.93121337890625
300287;317.275146484375
300288;246.44873046875
300289;335.6081237792969
300290;293.2752990722656
300291;369.1708679199219
300292;275.9002380371094
300293;389.2088623046875
300294;448.7244873046875
300295;346.7611083984375
300296;381.7776794433594
300297;340.2951965332031
300298;225.23822021484375
300299;372.72637939453125
300300;433.5989990234375
300301;491.98779296875
300302;536.4662475585938
300303;310.8709716796875
300304;401.73028564453125
300305;563.6661376953125
300306;585.08349609375
300307;313.87261962890625
300308;287.4974060058594
300309;305.2401428222656
300310;378.0357971191406
300311;368.29736328125
300312;317.3223876953125
300313;421.6564636230469
300314;329.8634948730469
300315;283.1532897949219
300316;302.4023742675781
300317;441.1441345214844
300318;249.68299865722656
300319;468.53887939453125
300320;402.8050231933594
300321;385.28204345703125
300322;386.17724609375
300323;445.8262634277344
300324;345.6883544921875
300325;387.6389465332031
300326;179.83091735839844
300327;307.5929870605469
300328;345.1374206542969
300329;275.9394836425781
300330;233.85926818847656
300331;261.21502685546875
300332;526.2395629882812
300333;431.453857421875
300334;631.8489379882812
300335;267.416015625
300336;695.3116455078125
300337;585.917236328125
