ID;COTIS
300001;309.37579345703125
300002;207.25897216796875
300003;256.9731750488281
300004;315.5748596191406
300005;302.35467529296875
300006;351.3820495605469
300007;451.1864929199219
300008;179.13511657714844
300009;537.3134155273438
300010;478.7866516113281
300011;262.7417907714844
300012;377.9375915527344
300013;235.90484619140625
300014;210.30210876464844
300015;350.3003234863281
300016;184.01431274414062
300017;252.45904541015625
300018;466.2115478515625
300019;309.7474670410156
300020;479.9535827636719
300021;215.65443420410156
300022;377.3699951171875
300023;400.5096130371094
300024;356.44525146484375
300025;294.07476806640625
300026;241.1391143798828
300027;276.3541259765625
300028;379.6994934082031
300029;256.1223449707031
300030;208.85195922851562
300031;419.3885803222656
300032;437.26763916015625
300033;246.0135955810547
300034;465.439453125
300035;377.48968505859375
300036;297.37982177734375
300037;157.29531860351562
300038;274.5799560546875
300039;224.03553771972656
300040;198.5350341796875
300041;324.1695556640625
300042;504.5931701660156
300043;267.2086486816406
300044;425.2886962890625
300045;259.6557312011719
300046;327.10064697265625
300047;269.13494873046875
300048;221.43853759765625
300049;352.3526916503906
300050;239.5184783935547
300051;312.8836669921875
300052;266.17236328125
300053;279.2875061035156
300054;312.1728210449219
300055;288.16912841796875
300056;343.2594909667969
300057;289.8611755371094
300058;331.777587890625
300059;296.94183349609375
300060;244.60409545898438
300061;357.26611328125
300062;208.17030334472656
300063;171.67001342773438
300064;295.5629577636719
300065;311.33306884765625
300066;209.7720947265625
300067;422.05877685546875
300068;439.6307373046875
300069;369.6396179199219
300070;301.5676574707031
300071;205.46395874023438
300072;303.4869689941406
300073;271.9578552246094
300074;383.6758728027344
300075;308.1540832519531
300076;309.1662292480469
300077;321.6655578613281
300078;315.85986328125
300079;260.6111145019531
300080;214.25869750976562
300081;194.58206176757812
300082;267.1522216796875
300083;271.7117004394531
300084;307.5079345703125
300085;225.4927978515625
300086;233.09754943847656
300087;313.4000244140625
300088;297.9117736816406
300089;344.5988464355469
300090;235.40513610839844
300091;352.91412353515625
300092;229.7780303955078
300093;164.80909729003906
300094;364.7648620605469
300095;208.75289916992188
300096;413.36602783203125
300097;225.19386291503906
300098;525.9854736328125
300099;375.2196960449219
300100;268.2864685058594
300101;275.18695068359375
300102;260.7843933105469
300103;519.570068359375
300104;288.7951354980469
300105;261.1448974609375
300106;294.43426513671875
300107;308.0089416503906
300108;276.80621337890625
300109;252.3603515625
300110;594.8801879882812
300111;450.4021301269531
300112;309.022216796875
300113;310.14605712890625
300114;325.7281799316406
300115;381.8352355957031
300116;271.9403381347656
300117;252.95936584472656
300118;536.7664184570312
300119;248.01358032226562
300120;221.61387634277344
300121;228.11744689941406
300122;444.99774169921875
300123;234.4929656982422
300124;432.6454772949219
300125;239.80233764648438
300126;298.6112060546875
300127;379.15130615234375
300128;260.6773376464844
300129;179.990234375
300130;271.8251037597656
300131;210.73304748535156
300132;266.65802001953125
300133;192.35647583007812
300134;308.1011657714844
300135;289.06793212890625
300136;228.46437072753906
300137;197.6629638671875
300138;266.9637451171875
300139;285.1124267578125
300140;290.228515625
300141;484.5064392089844
300142;256.4069519042969
300143;278.59161376953125
300144;290.69415283203125
300145;273.24993896484375
300146;408.04864501953125
300147;196.44418334960938
300148;369.9446716308594
300149;397.0729064941406
300150;174.75440979003906
300151;389.8645324707031
300152;298.1600341796875
300153;370.8404541015625
300154;288.0177307128906
300155;326.48388671875
300156;286.36236572265625
300157;359.98046875
300158;185.00161743164062
300159;335.7127990722656
300160;193.8695831298828
300161;296.8023986816406
300162;232.0762176513672
300163;280.56195068359375
300164;377.1526794433594
300165;389.6510009765625
300166;228.75640869140625
300167;246.7312774658203
300168;289.326904296875
300169;273.35821533203125
300170;205.2217254638672
300171;265.1929626464844
300172;312.75762939453125
300173;362.3893737792969
300174;177.69947814941406
300175;310.6324157714844
300176;437.145263671875
300177;547.7338256835938
300178;311.03424072265625
300179;166.71063232421875
300180;233.7238311767578
300181;256.9235534667969
300182;263.5014953613281
300183;229.0380096435547
300184;181.8400421142578
300185;274.0498046875
300186;249.19534301757812
300187;160.4049530029297
300188;259.3294372558594
300189;353.6148681640625
300190;230.10520935058594
300191;320.1805725097656
300192;462.50848388671875
300193;310.163818359375
300194;287.12176513671875
300195;248.3454132080078
300196;303.24395751953125
300197;346.4438171386719
300198;194.96768188476562
300199;200.2170867919922
300200;499.3524475097656
300201;475.533935546875
300202;345.8956298828125
300203;302.65789794921875
300204;266.93792724609375
300205;260.4651184082031
300206;242.2734375
300207;389.834228515625
300208;166.58102416992188
300209;233.2893524169922
300210;173.3107147216797
300211;193.05474853515625
300212;225.09005737304688
300213;421.1689453125
300214;460.59527587890625
300215;202.1373748779297
300216;235.0132598876953
300217;236.72427368164062
300218;259.8210754394531
300219;316.78778076171875
300220;281.9839172363281
300221;413.01177978515625
300222;430.72723388671875
300223;232.66990661621094
300224;248.56375122070312
300225;280.83258056640625
300226;174.33226013183594
300227;272.0648498535156
300228;258.4783630371094
300229;296.6726379394531
300230;291.1007385253906
300231;334.0520935058594
300232;274.53466796875
300233;299.3758239746094
300234;306.0318298339844
300235;279.13946533203125
300236;256.79248046875
300237;332.8687744140625
300238;572.5685424804688
300239;221.11862182617188
300240;303.5173645019531
300241;244.04266357421875
300242;235.49281311035156
300243;251.52804565429688
300244;389.9165954589844
300245;198.99090576171875
300246;625.2003784179688
300247;276.9431457519531
300248;276.33160400390625
300249;267.6481018066406
300250;334.8333435058594
300251;269.26190185546875
300252;235.49169921875
300253;190.90505981445312
300254;283.5037536621094
300255;298.14752197265625
300256;277.4778137207031
300257;356.1097106933594
