ID;COTIS
300001;296.9588427916575
300002;198.78079107245256
300003;248.163092891032
300004;325.5350979468233
300005;294.4650979324227
300006;353.14803923368953
300007;444.82331667542957
300008;167.35492526123178
300009;513.5037263166708
300010;462.00136405077484
300011;256.6643845721131
300012;338.1722846950105
300013;231.53803510805417
300014;205.44036280950357
300015;341.0204944835553
300016;169.07880720337678
300017;253.317174569071
300018;491.12509769006283
300019;296.5329244418984
300020;519.4309589386036
300021;203.96882408698846
300022;391.83755190372966
300023;398.69609665003327
300024;347.50243788462143
300025;287.6394051893597
300026;223.90065942853755
300027;265.00583855649285
300028;378.04300070375274
300029;236.60204090019514
300030;207.9086239901826
300031;385.3177765842167
300032;455.7778437362561
300033;227.40708011521176
300034;382.0791874131567
300035;333.84518427891015
300036;284.22024028520264
300037;146.72578957518388
300038;315.7949123664742
300039;213.2852647638684
300040;183.99553176602174
300041;310.9410356901771
300042;520.3671929749696
300043;256.0513811244612
300044;411.95067452321564
300045;235.94972736216042
300046;280.4791425450688
300047;252.81443218467692
300048;218.4304566367512
300049;376.29234483679585
300050;219.1808432522979
300051;291.6847721024399
300052;251.479858879094
300053;259.69325431911636
300054;325.5202539549718
300055;284.45615005819485
300056;358.7705076737852
300057;267.1879293157702
300058;404.10060016350457
300059;299.6871222475499
300060;228.83228286942293
300061;349.5572480082562
300062;191.80920252045442
300063;148.32270976742555
300064;298.4619751615095
300065;307.89760444709907
300066;198.13947804281366
300067;427.37745911730605
300068;404.1386440082436
300069;375.35449259770394
300070;295.28960136871797
300071;191.58397260149766
300072;277.09045724003005
300073;288.49963747590846
300074;479.943640025104
300075;350.3706922358081
300076;321.3479577433314
300077;336.5509287902798
300078;309.5797996586211
300079;274.01200704984296
300080;219.7058781866914
300081;177.49629524191667
300082;267.73153127571396
300083;256.86464776615776
300084;295.282491125207
300085;212.6853293462639
300086;226.10661227842618
300087;296.71964534958653
300088;276.1671541317349
300089;360.1021675153618
300090;222.57562774261285
300091;344.8719373093495
300092;228.57990456959058
300093;149.2216880603676
300094;374.54782643755726
300095;211.1725288613682
300096;426.83889780480536
300097;204.99867560953751
300098;532.9408058032166
300099;376.30216954406575
300100;264.3180564626103
300101;270.1907750948315
300102;247.60185584267427
300103;522.4091937065174
300104;270.0838205351477
300105;233.08968537887384
300106;290.6278307422047
300107;290.8429927382803
300108;270.94525903304867
300109;236.87099127784225
300110;493.3220204234173
300111;477.1946543265629
300112;296.8764252944832
300113;305.2084838400966
300114;326.306031402815
300115;400.2015570885706
300116;246.17780724009324
300117;239.06510893359635
300118;523.6304433660159
